,0,1,2,3,4
13,36464,"The first two books were written only from the perspective of Tris which was fine, but this book goes back and forth between the perspective of Tobias and Tris, and it's annoying. This book seems like it was written in a hurry and not as well thought out as the first two books. I have not enjoyed this one as much as the first two at all. I think she should have taken way more time writing this book and written it from ONE perspective like she did the first two books. If you liked the first two books I think you will be disappointed with this one. I know I am.",Dual perspective writing sucks,1.0,1
14,34344,First of all I didn't think the books were as good as the Hunger Games triology...with that said I was disappointed about what happened after they crossed the fence...and the ending was not any better....She favored Tobias and Evelyn...instead of Tobias and Triss...Triss  DESERVED better...She needs to get new Editors...,Disappointed,1.0,0
15,46135,"This book did nothing to convince me of the necessity of divine  intervention. Come on all you creationists out there. I challenge you to  make me believe! Present a compelling argument. Richard Dawkins refutes the  only real point this author makes, that life is too complex to have arisen  by chance, time and time again in his books.",Tired Old Argument,1.0,0
16,40002,"I'm sure this is probably a good story or so the jacket promises.  But, the beginning is so slow and uninteresting that I just never could get into it.  And, I usually like Tey books.",Couldn't get into it.,1.0,0
17,34962,"Forget any of the actual plot and focusing only on the writing- Roth appears to have either written this with an editor and publisher that had any knowledge of the previous books.  The voices are changed, the writing style completely different than the other two previous books.It almost feels that Roth was given an impossible deadline to complete and publish the book that she churned out something that I can't imagine she would be proud of.",Awful,1.0,0
18,20973,"I agree with the complaints about cliches, cardboard characters and repetition.  What amazed me most was Erica's being able to enter the house where the body was found.  Surely Swedish police secure the crime scene!  But wait--there's more--that house is used for the funeral reception!  No sign of SOCOs, who are an important part of any investigation.  Thus the novel is unbelievable almost immediately.Did anyone edit this book?I bought this on my Kindle based on rave press reviews and awards.  I feel cheated.",Absurd police ineptitude,1.0,0
19,28328,"I cant get behind a book that has the main character raping girls in the first few pages.No thanks, I am good.I have read a lot of books with rape in them, but I have to say they were mostly with a female protagonist.One of my favorite fantasy series The Deed of Paksenarrion Paks lets herself be tortured for five days and nights, and rape isn't the only thing that she has to suffer.I understood why the character did this, I also understood why the author wrote the story the way she did.I can see why an author will do this to their female leads, it can make them stronger, give them motivation to become the best they can be to fight evil in whatever form it comes in.There are a couple of reasons I have issues with the main character being rapist, the first being the obvious. I cannot empathize with a rapist, there isn't a good enough reason in the world for me to like a person that commits such a crime. I can't think of another author that has had their main character act in the way Jorg has.This leads into my second reason for disliking the course of actions of this book. It's an easy out, a cheap shot in making the main character be evil, and he is evil, this is not the actions of an anti-hero. I like a good anti-hero, I enjoy the show Dexter, and Richard Kadrey writes a mean one with his Sandman Slim series.I like books where the author takes time to build the story so the reader and the character get to know each other and settle their differences.In this book there isn't time, the author just jumped right in with this disgusting display to portray what a horrible man Jorg is.This is why I will not be reading this book, it's not all the reasons, but it's the top two.",No thank you.,1.0,0
20,52629,"Imagine every Western you've ever seen or read composited into a generic plot, then spit out in some unique form involving a specific place called Randado and a guy named Kirby Frye who just happens to be babyfaced. Do you really care, still? This book isn't bad, it's mediocre. There is no reason to pick it up over another generic Western. The text is periodically amusing, usually easy to read, and sometimes expressive, but the story is devoid of meaning and not all that interesting except to someone who needs to read a generic Western right now or they'll die. I wouldn't recommend this book to a paper pulper.",Flamingly generic,2.0,0
21,15291,"I believe this is the best non-fiction book I've ever read. Hillenbrand really draws you into this story. I kept thinking of Smith, Howard, Pollard and Woolf as characters rather than real people. I chose this book for two book clubs, and the readers enjoyed it so much, they've recommended it to their friends.",What a horse,5.0,0
22,34717,"This book was a huge disappointment, and not just for the reasons everyone is saying.  The plot, the writing, the failure of the two narrators, and yes, the ending -- they all made this book horrible.  I am very disappointed and wish I had stopped at the second book.  I hope the movie changes not only the ending but the entire story because this revelation about genetic experiments is just plain stupid.  Epic fail times ten.",Allegiant = epic fail,1.0,1
23,36583,I HATE THIS BOOK I'VE READ THE WHOLE SERIES AND LOVE TRIS I LOVED THE BOOK BUT I HATE THE ENDING TRIS SHOULDN'T HAVE DIED,I HATE the ending,1.0,0
24,13102,"I started reading this book because Crystal Lake Memories told me this is the model of every slasher film. What were they thinking? This book was BORING! I gave up after reading 30%. First of all, it's written in some British-style only a few people could enjoy, Secondly, Agatha Christie is not a horror writer, she doesn't know how to do it. I do find it funny that some people are criticizing the prejudices some of the characters have, really? Those prejudices were far more interesting than this crap of a book. I don't care if it's a best setter, I don't care if Agatha Christie is a big shot. If you like long-winded prose, go read this garbage, but if you want a pageturner, don't even bother.","Sucks, sucks, sucks, sucks",1.0,0
