,0,1,2,3,4
13,36464,"The first two books were written only from the perspective of Tris which was fine, but this book goes back and forth between the perspective of Tobias and Tris, and it's annoying. This book seems like it was written in a hurry and not as well thought out as the first two books. I have not enjoyed this one as much as the first two at all. I think she should have taken way more time writing this book and written it from ONE perspective like she did the first two books. If you liked the first two books I think you will be disappointed with this one. I know I am.",Dual perspective writing sucks,1.0,0
14,29978,I'm shocked at the ending of this book and am glad that I don't have to wait for another one to be released before getting to the ending of the story.  I'll promptly be buying the next.,It's not over,5.0,1
15,34962,"Forget any of the actual plot and focusing only on the writing- Roth appears to have either written this with an editor and publisher that had any knowledge of the previous books.  The voices are changed, the writing style completely different than the other two previous books.It almost feels that Roth was given an impossible deadline to complete and publish the book that she churned out something that I can't imagine she would be proud of.",Awful,1.0,0
16,13661,"I read this book for school, twice. I thought it was boring. The only part I really liked was when Kate realized that she loved Nat.I wouldn't recomend this book b/c I didn't know what was happening.",A Classic to many; but not to me,1.0,0
17,18287,"I am not a squeamish reader. Having said that, I put this book down two-thirds of the way through, sickened by the author's apparent fascination with torture and its various medieval devices. The descriptions of torture machines and how they work on the human body are quite graphic, almost as if the author was truly enjoying herself while writing the descriptions. Yuck.The plot works quite well, but unless you're willing to read this gross stuff that will surely stay with you afterwards, move on to something better.",Truly a gross-out book of the first order,1.0,0
18,46135,"This book did nothing to convince me of the necessity of divine  intervention. Come on all you creationists out there. I challenge you to  make me believe! Present a compelling argument. Richard Dawkins refutes the  only real point this author makes, that life is too complex to have arisen  by chance, time and time again in his books.",Tired Old Argument,1.0,0
19,28328,"I cant get behind a book that has the main character raping girls in the first few pages.No thanks, I am good.I have read a lot of books with rape in them, but I have to say they were mostly with a female protagonist.One of my favorite fantasy series The Deed of Paksenarrion Paks lets herself be tortured for five days and nights, and rape isn't the only thing that she has to suffer.I understood why the character did this, I also understood why the author wrote the story the way she did.I can see why an author will do this to their female leads, it can make them stronger, give them motivation to become the best they can be to fight evil in whatever form it comes in.There are a couple of reasons I have issues with the main character being rapist, the first being the obvious. I cannot empathize with a rapist, there isn't a good enough reason in the world for me to like a person that commits such a crime. I can't think of another author that has had their main character act in the way Jorg has.This leads into my second reason for disliking the course of actions of this book. It's an easy out, a cheap shot in making the main character be evil, and he is evil, this is not the actions of an anti-hero. I like a good anti-hero, I enjoy the show Dexter, and Richard Kadrey writes a mean one with his Sandman Slim series.I like books where the author takes time to build the story so the reader and the character get to know each other and settle their differences.In this book there isn't time, the author just jumped right in with this disgusting display to portray what a horrible man Jorg is.This is why I will not be reading this book, it's not all the reasons, but it's the top two.",No thank you.,1.0,0
20,49233,"I agree with another reviewer who felt that this book sets a tedious pace that is frequently bogged down by constantly rehashing the ups and downs of Henry's divorce trial, first from Catherine of Aragon's point of view and then Anne Boleyns. While the amount of material regarding Catherine of Aragon is enormous the writer does stop often to compliment himself (tasteless) and by the time Anne Boleyn comes on the scene the reader is exhausted.","In depth study of Henry's motivations, Catherine of Aragon",2.0,1
21,60289,"Gabriel Noone is a 53 year old gay man with his own radio show which comes on at 11 PM. He's upset because his lover of 10 years has left because he needed space. Into his life comes a book written by 13 year old Pete Lomax (although it took him 2 years to write the book and he began it when he was 12 - so he should be at least 14) about the abuse he suffered at the hands of his parents and the pedophiles they sold him to. Pete has been listening to Gabriel's show and admires him very much.Well, Gabe calls up little Pete and begins a friendship. He tells  Pete all his personal problems and Pete sympathizes and gives him  advice.Later, he begins to doubt Pete's existence because no one has ever seen him. He lives with his adoptive mom Donna - sometimes she's a PhD psychologist, and sometimes she's a psychiatrist (MD) - according to Gabe anyway. (Gabe also has a lot of issues with his Dad - which are neatly resolved by the end).The movie version goes into much more depth, and is much spookier and actually thought provoking regarding Donna' motives, without dwelling on unnecessary sexual descriptions and details that are important on Gabe's agenda.It's unlikely that anyone would believe that a 13 year old boy would listen to NPR, or even know what it was. Much less have the patience to listen to a grown man's whining about his love life.See the movie.","For Once, the Movie is Better Than the Book",2.0,0
22,36583,I HATE THIS BOOK I'VE READ THE WHOLE SERIES AND LOVE TRIS I LOVED THE BOOK BUT I HATE THE ENDING TRIS SHOULDN'T HAVE DIED,I HATE the ending,1.0,0
23,15291,"I believe this is the best non-fiction book I've ever read. Hillenbrand really draws you into this story. I kept thinking of Smith, Howard, Pollard and Woolf as characters rather than real people. I chose this book for two book clubs, and the readers enjoyed it so much, they've recommended it to their friends.",What a horse,5.0,0
24,13102,"I started reading this book because Crystal Lake Memories told me this is the model of every slasher film. What were they thinking? This book was BORING! I gave up after reading 30%. First of all, it's written in some British-style only a few people could enjoy, Secondly, Agatha Christie is not a horror writer, she doesn't know how to do it. I do find it funny that some people are criticizing the prejudices some of the characters have, really? Those prejudices were far more interesting than this crap of a book. I don't care if it's a best setter, I don't care if Agatha Christie is a big shot. If you like long-winded prose, go read this garbage, but if you want a pageturner, don't even bother.","Sucks, sucks, sucks, sucks",1.0,0
